college_name,choice_code,branch,category_code,percentile,stage,year
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664419110,Civil Engineering,LSC,57.68,Stage-II,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664424510,Computer Engineering,GOPEN,77.6,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664424510,Computer Engineering,GSC,69.6,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664424510,Computer Engineering,GSEBC,75.71,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664424510,Computer Engineering,LOPEN,78.63,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664424510,Computer Engineering,LOBC,66.8,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664424510,Computer Engineering,LSEBC,76.97,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664424510,Computer Engineering,EWS,77.15,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664429310,Electrical Engineering,GOPEN,81.67,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664429310,Electrical Engineering,GSC,73.74,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664429310,Electrical Engineering,GOBC,68.56,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664429310,Electrical Engineering,LOPEN,82.72,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664429310,Electrical Engineering,LSC,76.19,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664429310,Electrical Engineering,LNTC,77.83,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664429310,Electrical Engineering,EWS,90.0,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664429310,Electrical Engineering,LOBC,63.54,Stage-II,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664437210,Electronics and Telecommunication Engg,GOPEN,64.24,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664437210,Electronics and Telecommunication Engg,GNTA,62.86,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664437210,Electronics and Telecommunication Engg,LOPEN,68.94,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664437210,Electronics and Telecommunication Engg,LSEBC,68.29,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664490010,Electronics and Computer Science,GOPEN,54.57,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664490010,Electronics and Computer Science,LOPEN,59.38,Stage-I,2024
"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",664490010,Electronics and Computer Science,EWS,75.77,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664929310,Electrical Engineering,GOPEN,82.5,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664929310,Electrical Engineering,GSC,76.11,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664929310,Electrical Engineering,GST,75.0,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664929310,Electrical Engineering,GNTA,75.39,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664929310,Electrical Engineering,GNTC,79.7,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664929310,Electrical Engineering,GOBC,77.44,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664929310,Electrical Engineering,GSEBC,78.61,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664929310,Electrical Engineering,LOPEN,81.56,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664929310,Electrical Engineering,LSC,79.83,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664929310,Electrical Engineering,LOBC,77.11,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664929310,Electrical Engineering,EWS,68.0,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664937210,Electronics and Telecommunication Engg,GOPEN,78.65,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664937210,Electronics and Telecommunication Engg,GSC,75.24,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664937210,Electronics and Telecommunication Engg,GOBC,77.0,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664937210,Electronics and Telecommunication Engg,GSEBC,77.82,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664937210,Electronics and Telecommunication Engg,LOPEN,78.4,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664937210,Electronics and Telecommunication Engg,LNTC,75.0,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664937210,Electronics and Telecommunication Engg,LOBC,77.22,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664937210,Electronics and Telecommunication Engg,EWS,75.94,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664937210,Electronics and Telecommunication Engg,LNTA,75.2,Stage-II,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664961210,Mechanical Engineering,GOPEN,72.05,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664961210,Mechanical Engineering,GNTB,61.9,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664961210,Mechanical Engineering,GNTC,68.62,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664961210,Mechanical Engineering,GOBC,63.6,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664961210,Mechanical Engineering,LOPEN,64.92,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664961210,Mechanical Engineering,EWS,67.69,Stage-I,2024
"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",664961210,Mechanical Engineering,LOPEN,69.74,Stage-II,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673219110,Civil Engineering,GOPEN,72.16,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673219110,Civil Engineering,GSC,56.11,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673219110,Civil Engineering,GNTB,65.29,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673219110,Civil Engineering,GNTC,54.71,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673219110,Civil Engineering,GOBC,53.26,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673219110,Civil Engineering,GSEBC,55.37,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673219110,Civil Engineering,LOPEN,55.33,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673219110,Civil Engineering,LOPEN,71.42,Stage-II,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673219110,Civil Engineering,LNTB,60.11,Stage-II,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,GOPEN,78.63,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,GSC,70.47,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,GNTA,77.76,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,GNTB,76.71,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,GNTC,75.94,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,GNTD,71.25,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,GOBC,76.29,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,GSEBC,76.63,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,LOPEN,81.29,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,LSC,71.83,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,LNTB,69.88,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,LNTC,79.71,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,LOBC,78.76,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,LSEBC,78.29,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,EWS,62.31,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,LNTA,71.16,Stage-II,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673237210,Electronics and Telecommunication Engg,LNTD,60.12,Stage-II,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673261210,Mechanical Engineering,GOPEN,70.1,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673261210,Mechanical Engineering,GSC,56.0,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673261210,Mechanical Engineering,GNTA,56.82,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673261210,Mechanical Engineering,GNTB,66.41,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673261210,Mechanical Engineering,GNTC,65.74,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673261210,Mechanical Engineering,GNTD,63.79,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673261210,Mechanical Engineering,GOBC,54.97,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673261210,Mechanical Engineering,GSEBC,64.51,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673261210,Mechanical Engineering,LOPEN,59.23,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673261210,Mechanical Engineering,EWS,68.46,Stage-I,2024
"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",673261210,Mechanical Engineering,LOPEN,67.95,Stage-II,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,GOPEN,74.0,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,GSC,65.21,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,GNTA,61.05,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,GNTB,62.42,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,GNTC,65.21,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,GOBC,65.63,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,GSEBC,71.21,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,LOPEN,75.0,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,LSC,68.68,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,LST,73.37,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,LNTA,66.26,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,LNTB,57.63,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,LOBC,62.21,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,LSEBC,73.58,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,EWS,64.32,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675519110,Civil Engineering,LNTC,60.0,Stage-II,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675537210,Electronics and Telecommunication Engg,GOPEN,82.24,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675537210,Electronics and Telecommunication Engg,GOBC,80.11,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675537210,Electronics and Telecommunication Engg,GSEBC,79.82,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675537210,Electronics and Telecommunication Engg,LOPEN,82.29,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675537210,Electronics and Telecommunication Engg,LSC,76.65,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675537210,Electronics and Telecommunication Engg,LNTA,66.46,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675537210,Electronics and Telecommunication Engg,EWS,66.91,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675561210,Mechanical Engineering,GOPEN,75.85,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675561210,Mechanical Engineering,GSC,61.53,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675561210,Mechanical Engineering,GNTA,67.59,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675561210,Mechanical Engineering,GNTB,73.94,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675561210,Mechanical Engineering,GNTC,61.85,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675561210,Mechanical Engineering,GNTD,64.18,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675561210,Mechanical Engineering,GOBC,68.36,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675561210,Mechanical Engineering,GSEBC,62.72,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675561210,Mechanical Engineering,LOPEN,64.26,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675561210,Mechanical Engineering,EWS,70.92,Stage-I,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675561210,Mechanical Engineering,LOPEN,74.36,Stage-II,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675561210,Mechanical Engineering,LNTB,65.28,Stage-II,2024
"JSPM Narhe Technical Campus, Pune. (Un-Aided)",675561210,Mechanical Engineering,LOBC,54.41,Stage-II,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675619110,Civil Engineering,GOPEN,67.7,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675619110,Civil Engineering,GNTC,65.89,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675619110,Civil Engineering,LOPEN,64.48,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675619110,Civil Engineering,LOPEN,66.88,Stage-II,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675624210,Computer Science and Engineering,GOPEN,79.25,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675624210,Computer Science and Engineering,GSC,72.74,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675624210,Computer Science and Engineering,GNTB,71.03,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675624210,Computer Science and Engineering,GOBC,74.97,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675624210,Computer Science and Engineering,GSEBC,77.43,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675624210,Computer Science and Engineering,LOPEN,82.0,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675624210,Computer Science and Engineering,LSC,78.75,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675624210,Computer Science and Engineering,LOBC,81.54,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675624210,Computer Science and Engineering,LSEBC,79.6,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675624210,Computer Science and Engineering,EWS,67.37,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675626310,Artificial Intelligence (AI) and Data Science,GOPEN,75.09,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675626310,Artificial Intelligence (AI) and Data Science,GOBC,72.22,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675626310,Artificial Intelligence (AI) and Data Science,LOPEN,75.14,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675626310,Artificial Intelligence (AI) and Data Science,LOBC,72.23,Stage-I,2024
"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",675626310,Artificial Intelligence (AI) and Data Science,LSEBC,70.63,Stage-I,2024
